Batch,RELEASE,Humidite_finale,Temps_de_granulation,Temps_de_mouillage,Temps_de_melange,Temps_de_sechage,Temperature_enceinte_GRANULATION,Temperature_enceinte_MELANGE,Temperature_enceinte_MOUILLAGE,Temperature_entree_REFROIDISSEMENT,Temperature_entree_SECHAGE,Temperature_sortie_REFROIDISSEMENT,Temperature_sortie_SECHAGE,Debit_air_REFROIDISSEMENT,Debit_air_SECHAGE,Puissance_GRANULATION,Puissance_MELANGE,Puissance_MOUILLAGE,Epaisseur,Pelliculage,Puissance_granulation_max,Puissance_melange_max,Puissance_mouillage_max,duree_pelliculage
9A070,43.5,1.88,0.00137345679012346,0.00127314814814815,0.0014236111111111099,0.0545177469135802,21.803333333333303,22.146666666666697,22.2266666666667,30.74,58.22,39.34,28.7066666666667,5006.583333333329,4506.033333333329,4.39,6.96333333333333,2.78,6.09766666666667,10874.0,7.323333333,9.566666667,7.443333332999999,10860.0
9A071,41.5,1.82,0.000941358024691358,0.000393518518518519,0.00141975308641975,0.0558641975308642,20.3,21.55,20.98,30.4533333333333,58.203333333333305,39.2433333333333,28.4066666666667,4862.78,4675.36,3.82333333333333,7.07,2.84666666666667,6.11966666666667,7348.0,5.966666667,9.45,7.55,7380.000000000001
9A072,39.5,1.94,0.0005642361111111111,0.000327932098765432,0.00141975308641975,0.0526813271604938,25.965,24.67,25.24,32.06,57.66,39.92,27.996666666666698,4564.5366666666705,5207.62,3.6175,7.02333333333333,3.55333333333333,6.10933333333333,7665.0,6.0825,9.54,7.57,7680.000000000001
9A073,48.3333333333333,1.86,0.00087962962962963,0.000316358024691358,0.0014158950617284,0.0565817901234568,25.94,24.306666666666697,25.03,30.1333333333333,56.2166666666667,39.4533333333333,27.8333333333333,5272.45,5744.70666666667,3.3560000000000003,6.85333333333333,3.4766666666666697,6.1248333333333305,7308.0,6.444,9.376666667,7.563333332999999,7320.000000000001
9A074,45.0,1.75,0.000998263888888889,0.00032021604938271603,0.00203317901234568,0.0511304012345679,25.89,24.41,25.1666666666667,30.1,57.7366666666667,39.426666666666705,28.283333333333303,4775.72,5110.56,3.885,5.79,3.37333333333333,6.12616666666667,8253.0,7.0125,9.486666667,7.683333332999999,8280.0
9A075,44.0,1.68,0.00125771604938272,0.000327932098765432,0.0014236111111111099,0.0567978395061728,26.5,25.016666666666698,25.6366666666667,29.8266666666667,57.1466666666667,39.34,27.8166666666667,4999.733333333329,5455.85666666667,4.45666666666667,6.89,3.44,6.15061666666667,6677.0,7.476666667000001,9.58,7.666666667,6660.0
9A076,46.6666666666667,1.66,0.00123070987654321,0.00032021604938271603,0.0014236111111111099,0.0525655864197531,26.0766666666667,24.856666666666698,25.42,30.1366666666667,58.2666666666667,39.34666666666671,28.323333333333302,5085.68333333333,4836.073333333329,4.57,7.30333333333333,3.57333333333333,6.12566666666666,7968.0,7.496666667,10.25666667,7.836666667,7920.000000000001
9A077,49.6666666666667,2.0,0.00134259259259259,0.000324074074074074,0.0014236111111111099,0.0455208333333333,26.0833333333333,24.67,25.2066666666667,30.045,56.0775,39.3175,30.14,4819.565,4608.41,4.54333333333333,6.90666666666667,3.50666666666667,6.14671428571429,7656.0,7.41,9.33,7.7,7680.000000000001
9A079,47.3333333333333,1.88,0.00119598765432099,0.000324074074074074,0.00141975308641975,0.0498765432098765,27.08,25.27,25.963333333333303,32.953333333333305,57.7833333333333,40.106666666666705,28.2933333333333,5163.14333333333,5794.21333333333,4.7,7.01,3.4633333333333303,6.1107166666666695,,7.416666667,9.81,7.88,6900.0
9A080,45.5,1.79,0.0009837962962962962,0.000327932098765432,0.00143132716049383,0.0493364197530864,26.55,25.1,25.783333333333303,32.93,58.27,39.8366666666667,28.35,5377.86666666667,5505.57,4.55666666666667,7.08666666666667,3.51333333333333,6.0994,7767.0,7.49,9.953333333,7.8,7740.000000000001
9A081,46.3333333333333,1.7,0.00119598765432099,0.000335648148148148,0.0014236111111111099,0.0518479938271605,26.553333333333303,25.253333333333302,25.8,32.6,58.4066666666667,39.8033333333333,28.2733333333333,5193.483333333329,5308.85,4.65666666666667,7.08,3.5166666666666697,6.1252,7546.0,7.4066666670000005,9.806666667,7.82,7500.000000000001
9A082,45.6666666666667,2.02,0.00115354938271605,0.000335648148148148,0.00141975308641975,0.0501581790123457,26.9333333333333,25.5966666666667,26.15,33.423333333333304,58.49,40.2433333333333,28.3866666666667,5545.58333333333,5530.52333333333,4.62666666666667,7.09333333333333,3.56666666666667,6.1006,8300.0,7.4,9.586666667000001,7.783333333,8280.0
9A083,46.0,1.69,0.00109567901234568,0.000335648148148148,0.00141975308641975,0.0539467592592593,26.6866666666667,25.503333333333302,26.03,32.6966666666667,58.4566666666667,40.15,28.21,5113.45,4719.94,4.63,7.14666666666667,3.5633333333333304,6.099,8575.0,7.37,9.403333332999999,7.83,8580.0
9A084,47.0,1.94,0.0009606481481481481,0.000339506172839506,0.0014236111111111099,0.0518171296296296,26.51,25.193333333333303,25.7033333333333,33.0933333333333,58.63,40.4166666666667,28.5633333333333,5555.86,4847.233333333329,3.96,7.14333333333333,3.59666666666667,6.09816666666667,7499.0,6.9675,9.42,7.726666667000001,7500.000000000001
9A085,51.3333333333333,1.92,0.00123070987654321,0.00034336419753086404,0.00143518518518519,0.0529475308641975,26.823333333333302,25.29,25.89,32.9966666666667,58.3233333333333,40.15,28.16,4761.14,4942.96,4.80333333333333,6.80333333333333,3.42,6.11316666666667,6796.0,7.526666667000001,9.423333332999999,7.463333333,6780.0
9A086,44.6666666666667,2.04,0.00101466049382716,0.000335648148148148,0.00142746913580247,0.0528703703703704,26.48,25.1366666666667,25.8133333333333,32.6566666666667,58.3633333333333,40.026666666666706,28.2366666666667,5150.7133333333295,4889.79,4.88,7.29,3.52,6.1034,8861.0,7.403333333,10.60666667,7.87,8880.0
9A087,47.5,1.77,0.0012037037037037,0.00033179012345679,0.00143132716049383,0.0539814814814815,25.8333333333333,24.5633333333333,25.12,32.616666666666696,58.15,39.963333333333296,27.7,4860.60333333333,4830.52,4.823333333333331,7.23333333333333,3.5766666666666698,6.1260375,15779.0,7.413333333,10.14666667,7.836666667,15780.000000000002
9A088,45.1666666666667,2.06,0.00104552469135802,0.000335648148148148,0.00142746913580247,0.0558796296296296,25.87,24.82,25.3133333333333,33.023333333333305,57.993333333333304,40.34,27.853333333333303,4724.72,4687.01,4.89666666666667,7.19333333333333,3.6733333333333302,6.0946,,7.536666667,9.876666667,7.8266666670000005,7140.0
9A089,44.6666666666667,1.56,0.0010734953703703698,0.00029320987654321004,0.0014158950617284,0.0627893518518518,23.99,22.283333333333303,22.87,32.9466666666667,54.14,40.146666666666704,25.9533333333333,5439.25,5367.01333333333,3.485,6.73333333333333,3.38,6.08533333333333,7219.0,6.335,9.403333332999999,7.086666667,7200.0
9A090,46.6666666666667,1.7,0.00119598765432099,0.000381944444444444,0.00141975308641975,0.0533989197530864,24.22,22.9366666666667,23.46,33.23,57.7333333333333,40.92,27.503333333333302,4632.93333333333,4961.43,4.5466666666666695,7.09333333333333,3.1733333333333302,6.098,6680.0,7.3,9.61,7.61,6660.0
9A091,48.6666666666667,1.84,0.0010734953703703698,0.000289351851851852,0.00141975308641975,0.0552546296296296,24.87,23.5466666666667,24.0066666666667,33.173333333333304,57.3,40.793333333333294,26.9366666666667,4752.556666666671,4979.10333333333,3.915,7.11666666666667,3.65,6.083942857142861,7333.0,7.1125,9.326666667000001,7.786666667,7320.000000000001
9A092,43.1666666666667,1.64,0.00102430555555556,0.000297067901234568,0.00142746913580247,0.0556018518518519,25.2425,23.6733333333333,24.26,33.7066666666667,58.02,41.0633333333333,26.9366666666667,4548.783333333329,4859.0,3.9875,7.14666666666667,3.71,6.080555555555559,7892.0,6.7475,9.536666667,8.046666667,7920.000000000001
9A093,45.6666666666667,1.8,0.00138888888888889,0.000297067901234568,0.0014158950617284,0.0509114583333333,24.856666666666698,23.49,23.98,34.505,53.12,41.15,28.2525,4592.5275,4709.3075,4.323333333333331,7.19,3.6666666666666696,6.1064,7511.0,7.353333332999999,9.793333333,7.62,7500.000000000001
9A094,48.3333333333333,1.8,0.00120756172839506,0.00029320987654321004,0.00142746913580247,0.0567091049382716,25.3166666666667,24.0933333333333,24.56,34.2866666666667,57.5966666666667,40.9466666666667,27.07,4595.06666666667,4794.7,4.48333333333333,7.04,3.84666666666667,6.0966666666666605,7648.0,7.436666667000001,9.566666667,7.693333332999999,7680.000000000001
9A095,47.0,1.82,0.00113425925925926,0.00029320987654321004,0.00142746913580247,0.0557986111111111,25.1,23.713333333333303,24.32,34.45,57.7766666666667,41.23,27.2366666666667,4531.9,4816.11,4.47,7.33333333333333,3.78333333333333,6.0904,8514.0,7.413333333,10.18333333,7.916666667,8460.0
9A096,43.0,1.78,0.0010619212962963,0.000393518518518519,0.0014236111111111099,0.0484683641975309,25.6675,24.0933333333333,24.643333333333302,33.53,56.92,40.53,27.1733333333333,5369.136666666671,5730.8833333333305,3.48,6.68666666666667,2.81666666666667,6.08266666666667,,6.235,9.166666667000001,7.106666667000001,8160.000000000001
9A097,45.3333333333333,1.76,0.00139274691358025,0.00029320987654321004,0.00141975308641975,0.0499189814814815,25.34,23.96,24.503333333333302,33.12,57.47,40.59,28.003333333333302,4996.35,5294.956666666671,4.4933333333333305,7.05333333333333,3.4633333333333303,6.08083333333333,,7.306666667000001,9.396666667,7.86,7980.000000000001
9A098,40.8333333333333,1.62,0.00137345679012346,0.00029320987654321004,0.00142746913580247,0.0532716049382716,26.2966666666667,25.06,25.5933333333333,33.296666666666695,57.47,40.44,27.8666666666667,5156.34,5170.54,4.426666666666669,7.1,3.5233333333333303,6.0942,,7.333333333,9.373333333,7.943333332999999,7920.000000000001
9A099,47.0,1.72,0.00136574074074074,0.000289351851851852,0.0014236111111111099,0.0572685185185185,26.0666666666667,24.7266666666667,25.2433333333333,33.3966666666667,56.953333333333305,40.9466666666667,27.4533333333333,4846.23666666667,5269.376666666671,4.63,7.1,3.46666666666667,6.1305,,7.396666667000001,9.283333333,7.6166666670000005,7680.000000000001
9A100,42.0,1.98,0.00137345679012346,0.00029320987654321004,0.0014236111111111099,0.0513927469135802,26.26,25.0233333333333,25.556666666666697,32.4633333333333,57.37,40.3066666666667,28.03,4688.85333333333,5086.68,4.53,7.02666666666667,3.72333333333333,6.09783333333333,,7.286666667,9.25,7.563333332999999,7860.000000000001
9A101,43.1666666666667,1.62,0.00138888888888889,0.00029320987654321004,0.00141975308641975,0.0519270833333333,24.733333333333302,23.6566666666667,24.146666666666697,37.1625,55.635,36.465,26.5225,4239.1425,4948.4475,4.51,7.35333333333333,3.65666666666667,6.1175,,7.393333332999999,9.37,7.856666667000001,7380.000000000001
9A102,45.5,1.58,0.00136574074074074,0.000289351851851852,0.0014236111111111099,0.0597106481481481,24.2933333333333,22.81,23.3866666666667,33.92,57.22,40.63,26.9733333333333,4496.61,4583.833333333329,4.41666666666667,7.26,3.7333333333333303,6.08583333333333,,7.266666667000001,9.706666667,7.8666666670000005,7200.0
9A103,43.0,1.76,0.0010734953703703698,0.000277777777777778,0.00143132716049383,0.0595100308641975,23.99,22.4766666666667,22.95,33.7933333333333,57.203333333333305,40.63,26.87,4894.42,4459.88,3.64,7.24,3.74,6.08966666666667,,6.6225,9.696666667,7.83,7020.0
9A104,47.3333333333333,1.52,0.00100694444444444,0.000297067901234568,0.0014158950617284,0.0602739197530864,25.315,23.66,24.19,33.2766666666667,57.65,40.5866666666667,27.57,4476.27333333333,4440.85333333333,3.845,7.24666666666667,3.86,6.102,,7.0125,9.796666667,7.983333332999999,7260.0
9A105,44.6666666666667,1.4,0.00122685185185185,0.000285493827160494,0.0014236111111111099,0.0591975308641975,25.193333333333303,23.9766666666667,24.5133333333333,33.756666666666696,58.21,40.5933333333333,27.5666666666667,4342.0766666666705,4218.836666666671,4.41,7.23333333333333,3.75666666666667,6.099,,7.393333332999999,9.816666667,7.916666667,7560.000000000001
9A106,45.1666666666667,1.67,0.00135416666666667,0.000289351851851852,0.0014236111111111099,0.0611072530864198,24.7966666666667,23.6333333333333,24.126666666666697,33.3033333333333,57.7666666666667,40.4,27.5933333333333,4276.26,4081.4566666666706,4.56,7.33666666666667,3.94666666666667,6.087525,,7.336666667,9.603333333,8.17,8280.0
9A107,41.6666666666667,1.89,0.0008834876543209881,0.000281635802469136,0.00143132716049383,0.0538773148148148,24.4733333333333,23.5066666666667,23.96,32.635,55.2475,39.9225,29.4575,4681.485,4183.03,4.24666666666667,7.21,3.88666666666667,6.0828333333333395,,6.376666667,9.37,8.073333332999999,7800.000000000001
9A108,45.6666666666667,1.72,0.00119984567901235,0.000289351851851852,0.00141975308641975,0.0646643518518518,25.58,24.353333333333303,24.873333333333303,33.923333333333304,58.24,40.533333333333296,28.0433333333333,4359.68,3749.1433333333293,4.49666666666667,7.4,3.87333333333333,6.079075,8199.0,7.436666667000001,9.703333333,8.17,8220.0
9A109,39.6666666666667,1.74,0.00118055555555556,0.000289351851851852,0.0014236111111111099,0.0645023148148148,26.2,24.893333333333302,25.356666666666698,34.39,57.525,40.675,27.6,5169.91,3943.895,4.4,7.31,3.76333333333333,6.09428571428571,7636.0,7.373333333,9.493333332999999,8.163333332999999,7620.000000000001
AA001,47.0,1.72,0.000746527777777778,0.00029320987654321004,0.0014158950617284,0.0657175925925926,25.615,24.38,24.9366666666667,32.97,57.4866666666667,40.3333333333333,27.29,4589.10333333333,3861.7366666666703,3.6575,7.35666666666667,3.87666666666667,6.09906,7759.0,6.11,9.5,8.223333333,7800.000000000001
AA002,42.0,1.64,0.0013194444444444401,0.00029320987654321004,0.0014158950617284,0.0706442901234568,25.7433333333333,24.556666666666697,25.0633333333333,34.2466666666667,56.7166666666667,40.7666666666667,27.29,4644.09333333333,4516.0033333333295,4.54333333333333,7.33,3.89666666666667,6.0898,7603.0,7.53,9.71,7.9,7620.000000000001
AA003,43.3333333333333,1.7,0.000881944444444444,0.000289351851851852,0.00142746913580247,0.0497608024691358,26.236,24.62,25.26,33.4033333333333,57.1666666666667,40.246666666666705,27.303333333333303,5214.45,5790.83333333333,3.228,6.80666666666667,3.44666666666667,6.0949875,7272.0,6.4079999999999995,9.28,7.263333332999999,7320.000000000001
AA004,43.3333333333333,1.67,0.0010503472222222199,0.00029320987654321004,0.0014158950617284,0.0512268518518519,25.155,23.806666666666697,24.286666666666697,34.05,57.006666666666696,40.716666666666704,27.37,5048.69,5512.65,3.8625,7.29333333333333,3.61333333333333,6.10143333333333,7977.0,7.0325,9.6,7.9,7980.000000000001
AA005,43.1666666666667,1.66,0.00114969135802469,0.000304783950617284,0.00141203703703704,0.0549652777777778,25.9066666666667,24.303333333333303,24.876666666666697,33.6066666666667,56.5166666666667,40.746666666666705,27.2966666666667,5042.06333333333,5604.07,4.61333333333333,7.09666666666667,3.64333333333333,6.09186,7195.0,7.526666667000001,9.766666667,7.903333333,7200.0
AA006,42.6666666666667,1.69,0.00102141203703704,0.000285493827160494,0.0014236111111111099,0.0541358024691358,25.7525,24.3333333333333,24.836666666666698,33.7066666666667,57.5833333333333,40.46,27.753333333333302,5408.02666666667,5145.416666666671,3.745,7.30666666666667,3.79,6.1074,8216.0,6.91,9.626666667,7.993333333,8220.0
AA007,41.8333333333333,1.63,0.0013503086419753099,0.000659722222222222,0.0014236111111111099,0.05328703703703701,26.143333333333302,24.7033333333333,25.143333333333302,33.1033333333333,57.23,40.72,27.66,4889.18333333333,5283.943333333329,4.44333333333333,7.08333333333333,2.84,6.1015,6451.0,7.5,9.34,7.753333333,6420.0
AA008,48.8333333333333,1.52,0.00130015432098765,0.000289351851851852,0.0014236111111111099,0.0543981481481481,25.446666666666697,23.8166666666667,24.4033333333333,33.45,57.506666666666696,40.51,27.393333333333302,5482.06666666667,5310.8266666666705,4.38666666666667,7.06,3.57333333333333,6.10136666666667,,7.346666667,9.533333333,7.7,7860.000000000001
AA009,48.5,1.6,0.0009722222222222221,0.000285493827160494,0.00143518518518519,0.053491512345679004,25.45,24.18,24.6566666666667,33.8033333333333,57.3166666666667,40.723333333333294,27.51,5419.62,5024.02666666667,3.7375,7.11,3.7133333333333303,6.1056,,6.86,9.923333332999999,7.783333333,6840.0
AA010,50.1666666666667,1.61,0.00133101851851852,0.000285493827160494,0.00142746913580247,0.0594135802469136,25.6,24.0433333333333,24.623333333333303,33.19,56.9166666666667,40.41,27.3166666666667,5261.296666666671,4829.36666666667,4.39,7.12333333333333,3.74,6.098,,7.296666667,9.736666667,7.733333332999999,6420.0
AA011,46.1666666666667,1.68,0.00104456018518519,0.00029320987654321004,0.0014236111111111099,0.0593364197530864,25.2625,23.876666666666697,24.3833333333333,33.3466666666667,57.423333333333304,40.52,27.37,4807.543333333329,5026.39333333333,3.725,7.09,3.5433333333333303,6.107,,6.5525,9.533333333,7.64,6240.0
AA012,39.3333333333333,1.66,0.00136574074074074,0.000285493827160494,0.0014236111111111099,0.0481867283950617,25.823333333333302,24.2766666666667,24.893333333333302,32.2533333333333,56.51,40.176666666666705,27.4233333333333,5147.14333333333,5916.06,4.4533333333333305,6.84666666666667,3.43333333333333,6.0974,7106.0,7.213333333,9.213333333,7.6,7080.0
AA013,46.5,1.67,0.0013811728395061698,0.000289351851851852,0.00142746913580247,0.0485725308641975,25.7233333333333,24.4366666666667,24.893333333333302,32.72,56.89,40.393333333333295,27.8433333333333,4835.5033333333295,6024.17666666667,4.61,6.86,3.39,6.1019,8435.0,7.353333332999999,9.346666667000001,7.51,8460.0
AA014,41.1666666666667,1.73,0.0012384259259259301,0.000285493827160494,0.00142746913580247,0.0492554012345679,26.2733333333333,24.89,25.373333333333303,32.8966666666667,57.11,39.9466666666667,27.7366666666667,5618.47333333333,5866.63666666667,4.62333333333333,6.823333333333331,3.37666666666667,6.1115,8215.0,7.3266666670000005,9.156666667,7.52,8220.0
AA015,44.1666666666667,1.68,0.00116512345679012,0.00029320987654321004,0.0014236111111111099,0.0535339506172839,25.3333333333333,24.143333333333302,24.6,34.076666666666696,56.69,40.8433333333333,27.66,5159.60333333333,5782.11,4.63,7.01333333333333,3.63666666666667,6.09016666666667,6715.0,7.486666667000001,9.59,7.61,6720.0
AA016,45.5,1.91,0.0012885802469135802,0.000289351851851852,0.00143132716049383,0.0502739197530864,25.8866666666667,24.63,25.0466666666667,33.8733333333333,57.8366666666667,40.4366666666667,27.89,4867.48666666667,5390.18333333333,4.6,7.05666666666667,3.52666666666667,6.1062,8155.0,7.513333332999999,9.34,7.773333332999999,8100.000000000001
AA017,45.3333333333333,1.78,0.00107253086419753,0.000289351851851852,0.0014236111111111099,0.0520524691358025,26.0266666666667,24.7033333333333,25.2033333333333,33.09,58.023333333333305,40.1933333333333,27.78,5026.22333333333,5141.91,4.47,7.13,3.61333333333333,6.1204,,7.306666667000001,9.5,7.856666667000001,6600.0
AA018,42.6666666666667,1.53,0.00125,0.000300925925925926,0.00141975308641975,0.0568132716049383,26.266666666666698,24.8466666666667,25.2966666666667,33.2866666666667,56.97,40.6566666666667,27.5666666666667,4744.14333333333,5309.22666666667,4.58666666666667,7.04333333333333,3.48666666666667,6.10886,,7.6,9.576666667000001,7.68,8160.000000000001
AA019,46.6666666666667,1.8,0.0011419753086419802,0.00029320987654321004,0.00141975308641975,0.0519251543209877,26.073333333333302,24.943333333333303,25.38,33.01,57.7533333333333,40.19,27.946666666666697,4637.11,5076.18,4.38,6.82666666666667,3.5233333333333303,6.0916833333333305,,7.42,9.443333333,7.546666667,7380.000000000001
AA020,43.1666666666667,1.89,0.0011728395061728401,0.000285493827160494,0.0014236111111111099,0.0537114197530864,25.64,24.573333333333302,24.9566666666667,33.38,57.883333333333304,40.4133333333333,28.1333333333333,4658.953333333329,4964.426666666671,4.56333333333333,6.77,3.5566666666666698,6.119142857142861,,7.476666667000001,9.593333333,7.363333333,8640.0
AA021,42.8333333333333,1.76,0.00111496913580247,0.000285493827160494,0.00142746913580247,0.0540277777777778,25.5266666666667,24.2066666666667,24.7766666666667,32.296666666666695,56.8633333333333,39.9933333333333,27.443333333333303,5090.046666666671,5196.58,4.53,7.00333333333333,3.5766666666666698,6.10075,,7.506666667,9.753333332999999,7.443333332999999,9900.0
AA022,43.5,1.99,0.00111496913580247,0.00029320987654321004,0.0014158950617284,0.0621141975308642,25.3633333333333,24.3,24.73,33.6766666666667,56.12,40.6866666666667,27.176666666666698,4998.72,5018.69,4.5066666666666695,6.94,3.6,6.0974,,7.32,9.606666667,7.6566666670000005,10140.0
AA023,46.5,1.72,0.00110725308641975,0.000285493827160494,0.00142746913580247,0.0528896604938272,25.5066666666667,24.1366666666667,24.663333333333302,32.0366666666667,57.26,39.716666666666704,27.74,5025.16,5022.68333333333,4.66666666666667,7.5333333333333306,3.92,6.114,,7.583333333,10.12,8.316666667,6720.0
AA024,45.6666666666667,1.64,0.00107060185185185,0.000324074074074074,0.00143132716049383,0.0520987654320988,26.1425,24.47,25.17,33.5566666666667,57.2866666666667,40.8266666666667,27.74,4747.373333333329,5246.10666666667,4.3225,6.92333333333333,3.2133333333333303,6.21071428571429,,7.58,9.83,7.08,8520.0
AA025,45.5,1.58,0.00127314814814815,0.000335648148148148,0.00142746913580247,0.0504436728395062,25.7966666666667,24.6866666666667,25.2,33.85,57.4033333333333,40.9933333333333,27.5133333333333,4652.636666666671,4902.01333333333,4.78666666666667,7.01666666666667,3.33,6.18815,,7.44,10.21,7.403333333,7440.000000000001
AA026,46.6666666666667,1.68,0.0011766975308642,0.00033179012345679,0.0014236111111111099,0.0538966049382716,25.9,24.626666666666697,25.2,33.51,57.976666666666695,40.7733333333333,27.9533333333333,4704.52,4700.84,4.94,7.21,3.56666666666667,6.15437499999999,,7.41,10.29333333,7.743333333,7680.000000000001
AA027,47.6666666666667,1.74,0.00106867283950617,0.000335648148148148,0.00141975308641975,0.0550501543209877,26.11,24.786666666666697,25.376666666666697,33.1066666666667,57.75,40.536666666666704,27.836666666666698,4903.913333333329,4711.206666666671,4.88,7.18666666666667,3.4566666666666697,6.17749999999999,,7.48,9.963333333,7.86,6960.0
AA028,45.6666666666667,1.64,0.00139274691358025,0.000335648148148148,0.0014236111111111099,0.0565200617283951,26.41,24.9,25.48,33.7766666666667,57.6233333333333,40.7266666666667,27.6866666666667,4682.806666666671,4777.666666666671,4.77666666666667,7.33333333333333,3.67,6.216666666666661,,7.5,10.22,8.09,7380.000000000001
AA029,49.3333333333333,1.78,0.0013117283950617301,0.000335648148148148,0.00141975308641975,0.0573611111111111,26.42,24.91,25.5266666666667,32.88,57.8333333333333,40.58,27.6333333333333,4505.60333333333,4612.93,4.95,7.11333333333333,3.43,6.171666666666661,7597.0,7.496666667,10.18666667,7.683333332999999,7560.000000000001
AA030,47.6666666666667,1.65,0.0012962962962963,0.000335648148148148,0.00143132716049383,0.056195987654320996,26.2066666666667,24.983333333333302,25.5066666666667,33.2633333333333,57.273333333333305,40.6966666666667,27.7933333333333,4626.126666666671,4845.95,4.97333333333333,7.15333333333333,3.7533333333333303,6.148,6832.0,7.473333332999999,10.53,7.96,6840.0
AA031,48.3333333333333,1.63,0.00125,0.00032021604938271603,0.00143132716049383,0.0562191358024691,25.7633333333333,24.32,24.93,34.1466666666667,57.62,40.84,27.5766666666667,4912.88,4694.19666666667,4.71,7.56666666666667,3.74,6.1991666666666605,6866.0,7.353333332999999,10.53666667,8.093333333,6840.0
AA032,43.1666666666667,1.78,0.00129243827160494,0.000324074074074074,0.0014236111111111099,0.0558449074074074,25.876666666666697,24.393333333333302,25.033333333333303,33.1066666666667,57.3533333333333,40.2666666666667,27.5466666666667,4870.953333333329,4581.68666666667,4.74666666666667,7.65666666666667,3.7866666666666697,6.17374999999999,8142.0,7.426666667,10.39,8.22,8160.000000000001
AA033,43.6666666666667,1.81,0.00125,0.000335648148148148,0.0014236111111111099,0.0559413580246914,25.99,24.5833333333333,25.176666666666698,33.1566666666667,57.9666666666667,40.4233333333333,28.0233333333333,4720.27333333333,4549.77,4.65333333333333,7.56333333333333,3.81666666666667,6.16,7235.0,7.436666667000001,10.53333333,8.263333333,7200.0
AA034,46.6666666666667,1.7,0.00125,0.000335648148148148,0.00143132716049383,0.0536458333333333,26.19,24.53,25.2233333333333,33.5,56.72,40.4933333333333,27.9,4753.096666666671,5199.706666666671,4.73333333333333,6.89,3.14666666666667,6.1708124999999905,,7.473333332999999,9.873333333,7.273333332999999,
AA035,42.8333333333333,1.76,0.00135416666666667,0.000362654320987654,0.0014236111111111099,0.0531018518518519,25.8833333333333,24.76,25.2366666666667,33.72,57.5933333333333,40.466666666666704,27.8633333333333,4575.14333333333,4750.91,4.7833333333333306,7.2033333333333305,3.2733333333333303,6.165,,7.426666667,10.25,7.993333333,7560.000000000001
AA036,46.0,1.77,0.0009722222222222221,0.000297067901234568,0.00141975308641975,0.0557021604938272,25.8866666666667,24.7433333333333,25.35,32.2933333333333,57.71,40.0066666666667,28.1133333333333,4553.586666666671,5202.126666666671,4.62666666666667,7.39666666666667,3.7866666666666697,6.1583125,,7.396666667000001,10.27666667,8.033333333,7200.0
AA037,45.0,1.68,0.00124228395061728,0.000358796296296296,0.00142746913580247,0.054375,26.193333333333303,24.856666666666698,25.3633333333333,32.0133333333333,57.98,39.69,28.0133333333333,5130.81666666667,4767.556666666671,4.84333333333333,7.13,3.2,6.15812499999999,,7.48,9.963333333,7.796666667,7320.000000000001
AA038,46.3333333333333,1.8,0.0012037037037037,0.000285493827160494,0.00142746913580247,0.055625,26.123333333333303,25.05,25.516666666666698,33.05,57.116666666666696,40.1166666666667,27.51,5256.49,4727.983333333329,4.85333333333333,7.01,3.61,6.17833333333333,,7.55,10.09333333,7.853333332999999,7860.000000000001
AA039,49.8333333333333,1.96,0.0011304012345679,0.000289351851851852,0.0014236111111111099,0.05625,25.8466666666667,24.876666666666697,25.3633333333333,33.1366666666667,57.88,40.14,28.016666666666698,4579.89,4870.823333333329,4.82,7.12666666666667,3.57333333333333,6.21,,7.446666667000001,10.04333333,7.716666667,7440.000000000001
AA040,50.5,1.86,0.00120756172839506,0.000285493827160494,0.00143132716049383,0.0554822530864198,26.44,25.056666666666697,25.663333333333302,33.25,57.7533333333333,40.3033333333333,27.7633333333333,4412.676666666671,4777.833333333329,4.82,7.24,3.69666666666667,6.20416666666666,,7.433333332999999,10.07666667,8.053333333,7320.000000000001
AA041,50.8333333333333,2.23,0.00118827160493827,0.000289351851851852,0.00142746913580247,0.0601041666666667,26.41,25.1866666666667,25.803333333333303,32.8533333333333,56.5533333333333,40.3833333333333,27.5133333333333,4442.2866666666705,4820.94666666667,4.85,7.18666666666667,3.58,6.19333333333333,,7.493333333,10.1,7.79,7080.0
AA042,46.8333333333333,1.76,0.00103587962962963,0.00029320987654321004,0.00141975308641975,0.0543904320987654,26.6675,25.283333333333303,25.8466666666667,33.22,57.66,40.41,28.1866666666667,4429.533333333329,4848.873333333329,3.93,7.0466666666666695,3.59333333333333,6.17375,,6.9675,9.953333333,7.5933333329999995,7440.000000000001
AA043,49.0,1.82,0.00118055555555556,0.000281635802469136,0.00143132716049383,0.0556211419753086,26.42,25.39,25.853333333333303,33.73,57.16,40.5633333333333,27.873333333333303,4514.176666666671,4736.99,4.57666666666667,7.16,3.7,6.151875,,7.416666667,9.806666667,7.876666667,5280.0
AA044,45.8333333333333,1.96,0.00118441358024691,0.000366512345679012,0.0014236111111111099,0.0563734567901235,26.67,25.16,25.73,32.7066666666667,57.2666666666667,40.1166666666667,28.0966666666667,4430.05333333333,5062.64333333333,4.77,7.31,3.4433333333333302,6.19375,,7.5,10.09666667,8.133333333,6240.0
